time,x_reference,x_command,x_measure,z_reference,z_command,z_measure
5.2053306102752686,0.0,0.0,0,0.0,0.0,0
5.224111080169678,0.0,0.0,0,0.0,0.0,0
5.242989540100098,0.0,0.0,0,0.0,0.0,0
5.261871337890625,0.0,0.0,0,0.0,0.0,0
5.280695199966431,0.0,0.0,0,0.0,0.0,0
5.299466609954834,0.0,0.0,0,0.0,0.0,0
5.318286418914795,0.0,0.0,0,0.0,0.0,0
5.337207317352295,0.0,0.0,0,0.0,0.0,0
5.356682777404785,0.0,0.0,0,0.0,0.0,0
5.375408172607422,0.0,0.0,0,0.0,0.0,0
5.394059181213379,0.0,0.0,0,0.0,0.0,0
5.412793159484863,0.0,0.0,0,0.0,0.0,0
5.43159031867981,0.0,0.0,0,0.0,0.0,0
5.4504714012146,0.0,0.0,0,0.0,0.0,0
5.469964265823364,0.0,0.0,0,0.0,0.0,0
5.489461660385132,0.0,0.0,0,0.0,0.0,0
5.5086047649383545,0.0,0.0,0,0.0,0.0,0
5.5277135372161865,0.0,0.0,0,0.0,0.0,0
5.547434091567993,0.0,0.0,0,0.0,0.0,0
5.566662311553955,0.0,0.0,0,0.0,0.0,0
5.5858941078186035,0.0,0.0,0,0.0,0.0,0
5.6051554679870605,0.0,0.0,0,0.0,0.0,0
5.625605344772339,0.0,0.0,0,0.0,0.0,0
5.644724130630493,0.0,0.0,0,0.0,0.0,0
5.664003849029541,0.0,0.0,0,0.0,0.0,0
5.683372974395752,0.0,0.0,0,0.0,0.0,0
5.702623605728149,0.0,0.0,0,0.0,0.0,0
5.721879482269287,0.0,0.0,0,0.0,0.0,0
5.741124153137207,0.0,0.0,0,0.0,0.0,0
5.7603936195373535,0.0,0.0,0,0.0,0.0,0
5.779621362686157,0.0,0.0,0,0.0,0.0,0
5.798766374588013,0.0,0.0,0,0.0,0.0,0
5.81791615486145,0.0,0.0,0,0.0,0.0,0
5.837107419967651,0.0,0.0,0,0.0,0.0,0
5.856473684310913,0.0,0.0,0,0.0,0.0,0
5.875581979751587,0.0,0.0,0,0.0,0.0,0
5.894559860229492,0.0,0.0,0,0.0,0.0,0
5.913749933242798,0.0,0.0,0,0.0,0.0,0
5.934202194213867,0.0,0.0,0,0.0,0.0,0
5.957416534423828,0.0,0.0,0,0.0,0.0,0
5.986339092254639,0.0,0.0,0,0.0,0.0,0
6.0153350830078125,0.0,0.0,0,0.0,0.0,0
6.044552803039551,0.0,0.0,0,0.0,0.0,0
6.073305606842041,0.0,0.0,0,0.0,0.0,0
6.102632761001587,0.0,0.0,0,0.0,0.0,0
6.127679347991943,0.0,0.0,0,0.0,0.0,0
6.15610408782959,0.0,0.0,0,0.0,0.0,0
6.18128514289856,0.0,0.0,0,0.0,0.0,0
6.208331108093262,0.0,0.0,0,0.0,0.0,0
6.236468315124512,0.0,0.0,0,0.0,0.0,0
6.265934228897095,0.0,0.0,0,0.0,0.0,0
6.29496169090271,0.0,0.0,0,0.0,0.0,0
6.323630332946777,0.0,0.0,0,0.0,0.0,0
6.348667621612549,0.0,0.0,0,0.0,0.0,0
6.37151837348938,0.0,0.0,0,0.0,0.0,0
6.390948295593262,0.0,0.0,0,0.0,0.0,0
6.4102559089660645,0.0,0.0,0,0.0,0.0,0
6.429566860198975,0.0,0.0,0,0.0,0.0,0
6.448755502700806,0.0,0.0,0,0.0,0.0,0
6.468121767044067,0.0,0.0,0,0.0,0.0,0
6.487340211868286,0.0,0.0,0,0.0,0.0,0
6.511589050292969,0.0,0.0,0,0.0,0.0,0
6.537814378738403,0.0,0.0,0,0.0,0.0,0
6.565121173858643,0.0,0.0,0,0.0,0.0,0
6.593020915985107,0.0,0.0,0,0.0,0.0,0
6.622481822967529,0.0,0.0,0,0.0,0.0,0
6.649863243103027,0.0,0.0,0,0.0,0.0,0
6.685015439987183,0.0,0.0,0,0.0,0.0,0
6.714146375656128,0.0,0.0,0,0.0,0.0,0
6.743359565734863,0.0,0.0,0,0.0,0.0,0
6.77236795425415,0.0,0.0,0,0.0,0.0,0
6.798155069351196,0.0,0.0,0,0.0,0.0,0
6.827007055282593,0.0,0.0,0,0.0,0.0,0
6.851245164871216,0.0,0.0,0,0.0,0.0,0
6.879897356033325,0.0,0.0,0,0.0,0.0,0
6.905073404312134,0.0,0.0,0,0.0,0.0,0
6.9349377155303955,0.0,0.0,0,0.0,0.0,0
6.964669704437256,0.0,0.0,0,0.0,0.0,0
6.993795871734619,0.0,0.0,0,0.0,0.0,0
7.0227978229522705,0.0,0.0,0,0.0,0.0,0
7.051966905593872,0.0,0.0,0,0.0,0.0,0
7.080930233001709,0.0,0.0,0,0.0,0.0,0
7.1059980392456055,0.0,0.0,0,0.0,0.0,0
7.135120391845703,0.0,0.0,0,0.0,0.0,0
7.164616346359253,0.0,0.0,0,0.0,0.0,0
7.1898462772369385,0.0,0.0,0,0.0,0.0,0
7.2140350341796875,0.0,0.0,0,0.0,0.0,0
7.233489751815796,0.0,0.0,0,0.0,0.0,0
7.249660491943359,0.0,0.0,0,0.0,0.0,0
7.266668796539307,0.0,0.0,0,0.0,0.0,0
7.28364372253418,0.0,0.0,0,0.0,0.0,0
7.300124645233154,0.0,0.0,0,0.0,0.0,0
7.3166399002075195,0.0,0.0,0,0.0,0.0,0
7.335461378097534,0.0,0.0,0,0.0,0.0,0
7.353393316268921,0.0,0.0,0,0.0,0.0,0
7.379273414611816,0.0,0.0,0,0.0,0.0,0
7.400503873825073,0.0,0.0,0,0.0,0.0,0
7.41691517829895,0.0,0.0,0,0.0,0.0,0
7.433164596557617,0.0,0.0,0,0.0,0.0,0
7.449481010437012,0.0,0.0,0,0.0,0.0,0
7.466281414031982,0.0,0.0,0,0.0,0.0,0
7.482601642608643,0.0,0.0,0,0.0,0.0,0
7.504187107086182,0.0,0.0,0,0.0,0.0,0
7.522531270980835,0.0,0.0,0,0.0,0.0,0
7.540313005447388,0.0,0.0,0,0.0,0.0,0
7.558757543563843,0.0,0.0,0,0.0,0.0,0
7.5765345096588135,0.0,0.0,0,0.0,0.0,0
7.595255136489868,0.0,0.0,0,0.0,0.0,0
7.6128990650177,0.0,0.0,0,0.0,0.0,0
7.631297588348389,0.0,0.0,0,0.0,0.0,0
7.649436712265015,0.0,0.0,0,0.0,0.0,0
7.66831111907959,0.0,0.0,0,0.0,0.0,0
7.686299562454224,0.0,0.0,0,0.0,0.0,0
7.704928398132324,0.0,0.0,0,0.0,0.0,0
7.7225728034973145,0.0,0.0,0,0.0,0.0,0
7.741018533706665,0.0,0.0,0,0.0,0.0,0
7.758922338485718,0.0,0.0,0,0.0,0.0,0
7.777353286743164,0.0,0.0,0,0.0,0.0,0
7.795013189315796,0.0,0.0,0,0.0,0.0,0
7.813305139541626,0.0,0.0,0,0.0,0.0,0
7.831002473831177,0.0,0.0,0,0.0,0.0,0
7.849395513534546,0.0,0.0,0,0.0,0.0,0
7.867245197296143,0.0,0.0,0,0.0,0.0,0
7.885782241821289,0.0,0.0,0,0.0,0.0,0
7.903501987457275,0.0,0.0,0,0.0,0.0,0
7.9218690395355225,0.0,0.0,0,0.0,0.0,0
7.93955397605896,0.0,0.0,0,0.0,0.0,0
7.9587132930755615,0.0,0.0,0,0.0,0.0,0
7.976584196090698,0.0,0.0,0,0.0,0.0,0
7.995182275772095,0.0,0.0,0,0.0,0.0,0
8.012861490249634,0.0,0.0,0,0.0,0.0,0
8.03099274635315,0.0,0.0,0,0.0,0.0,0
8.04859972000122,0.0,0.0,0,0.0,0.0,0
8.06683897972107,0.0,0.0,0,0.0,0.0,0
8.084460735321045,0.0,0.0,0,0.0,0.0,0
8.102179288864136,0.0,0.0,0,0.0,0.0,0
8.120272874832153,0.0,0.0,0,0.0,0.0,0
8.138080835342407,0.0,0.0,0,0.0,0.0,0
8.156845808029175,0.0,0.0,0,0.0,0.0,0
8.17463493347168,0.0,0.0,0,0.0,0.0,0
8.193084239959717,0.0,0.0,0,0.0,0.0,0
8.21056580543518,0.0,0.0,0,0.0,0.0,0
8.229247331619263,0.0,0.0,0,0.0,0.0,0
8.24698805809021,0.0,0.0,0,0.0,0.0,0
8.265520095825195,0.0,0.0,0,0.0,0.0,0
8.283085346221924,0.0,0.0,0,0.0,0.0,0
8.301482200622559,0.0,0.0,0,0.0,0.0,0
8.31912636756897,0.0,0.0,0,0.0,0.0,0
8.337463617324829,0.0,0.0,0,0.0,0.0,0
8.35508918762207,0.0,0.0,0,0.0,0.0,0
8.373596668243408,0.0,0.0,0,0.0,0.0,0
8.3912832736969,0.0,0.0,0,0.0,0.0,0
8.409467935562134,0.0,0.0,0,0.0,0.0,0
8.427306890487671,0.0,0.0,0,0.0,0.0,0
8.445749044418335,0.0,0.0,0,0.0,0.0,0
8.46351933479309,0.0,0.0,0,0.0,0.0,0
8.482110261917114,0.0,0.0,0,0.0,0.0,0
8.500000715255737,0.0,0.0,0,0.0,0.0,0
8.518513917922974,0.0,0.0,0,0.0,0.0,0
8.536260604858398,0.0,0.0,0,0.0,0.0,0
8.554696559906006,0.0,0.0,0,0.0,0.0,0
8.572638511657715,0.0,0.0,0,0.0,0.0,0
8.591213941574097,0.0,0.0,0,0.0,0.0,0
8.608794450759888,0.0,0.0,0,0.0,0.0,0
8.627349138259888,0.0,0.0,0,0.0,0.0,0
8.645321130752563,0.0,0.0,0,0.0,0.0,0
8.663718938827515,0.0,0.0,0,0.0,0.0,0
8.681880950927734,0.0,0.0,0,0.0,0.0,0
8.7001633644104,0.0,0.0,0,0.0,0.0,0
8.718019485473633,0.0,0.0,0,0.0,0.0,0
8.736274242401123,0.0,0.0,0,0.0,0.0,0
8.75397801399231,0.0,0.0,0,0.0,0.0,0
8.772634029388428,0.0,0.0,0,0.0,0.0,0
8.790502071380615,0.0,0.0,0,0.0,0.0,0
8.808695793151855,0.0,0.0,0,0.0,0.0,0
8.8264639377594,0.0,0.0,0,0.0,0.0,0
8.84448528289795,0.0,0.0,0,0.0,0.0,0
8.862604141235352,0.0,0.0,0,0.0,0.0,0
8.880533456802368,0.0,0.0,0,0.0,0.0,0
8.899195194244385,0.0,0.0,0,0.0,0.0,0
8.917850017547607,0.0,0.0,0,0.0,0.0,0
8.935579061508179,0.0,0.0,0,0.0,0.0,0
8.95413589477539,0.0,0.0,0,0.0,0.0,0
8.972335577011108,0.0,0.0,0,0.0,0.0,0
8.99054765701294,0.0,0.0,0,0.0,0.0,0
9.00833511352539,0.0,0.0,0,0.0,0.0,0
9.026341438293457,0.0,0.0,0,0.0,0.0,0
9.044439315795898,0.0,0.0,0,0.0,0.0,0
9.062054634094238,0.0,0.0,0,0.0,0.0,0
9.08038854598999,0.0,0.0,0,0.0,0.0,0
9.098129987716675,0.0,0.0,0,0.0,0.0,0
9.116610765457153,0.0,0.0,0,0.0,0.0,0
9.134439706802368,0.0,0.0,0,0.0,0.0,0
9.152966737747192,0.0,0.0,0,0.0,0.0,0
9.170987606048584,0.0,0.0,0,0.0,0.0,0
9.189545154571533,0.0,0.0,0,0.0,0.0,0
9.207103252410889,0.0,0.0,0,0.0,0.0,0
9.22553539276123,0.0,0.0,0,0.0,0.0,0
9.243356466293335,0.0,0.0,0,0.0,0.0,0
9.261826753616333,0.0,0.0,0,0.0,0.0,0
9.279502153396606,0.0,0.0,0,0.0,0.0,0
9.297806024551392,0.0,0.0,0,0.0,0.0,0
9.31563115119934,0.0,0.0,0,0.0,0.0,0
9.334061861038208,0.0,0.0,0,0.0,0.0,0
9.351728200912476,0.0,0.0,0,0.0,0.0,0
9.370102882385254,0.0,0.0,0,0.0,0.0,0
9.387902975082397,0.0,0.0,0,0.0,0.0,0
9.406198501586914,0.0,0.0,0,0.0,0.0,0
9.423926591873169,0.0,0.0,0,0.0,0.0,0
9.442205429077148,0.0,0.0,0,0.0,0.0,0
9.459797620773315,0.0,0.0,0,0.0,0.0,0
9.478115797042847,0.0,0.0,0,0.0,0.0,0
9.49568247795105,0.0,0.0,0,0.0,0.0,0
9.513609409332275,0.0,0.0,0,0.0,0.0,0
9.53165578842163,0.0,0.0,0,0.0,0.0,0
9.549607276916504,0.0,0.0,0,0.0,0.0,0
9.567843914031982,0.0,0.0,0,0.0,0.0,0
9.586490631103516,0.0,0.0,0,0.0,0.0,0
9.604573488235474,0.0,0.0,0,0.0,0.0,0
9.6224844455719,0.0,0.0,0,0.0,0.0,0
9.640774488449097,0.0,0.0,0,0.0,0.0,0
9.658039331436157,0.0,0.0,0,0.0,0.0,0
9.681631326675415,0.0,0.0,0,0.0,0.0,0
9.701111078262329,0.0,0.0,0,0.0,0.0,0
9.717919826507568,0.0,0.0,0,0.0,0.0,0
9.734423875808716,0.0,0.0,0,0.0,0.0,0
9.755865335464478,0.0,0.0,0,0.0,0.0,0
9.775297164916992,0.0,0.0,0,0.0,0.0,0
9.791896343231201,0.0,0.0,0,0.0,0.0,0
9.808237314224243,0.0,0.0,0,0.0,0.0,0
9.824631452560425,0.0,0.0,0,0.0,0.0,0
9.840948820114136,0.0,0.0,0,0.0,0.0,0
9.857129335403442,0.0,0.0,0,0.0,0.0,0
9.873399496078491,0.0,0.0,0,0.0,0.0,0
9.88950800895691,0.0,0.0,0,0.0,0.0,0
9.905879259109497,0.0,0.0,0,0.0,0.0,0
9.922430992126465,0.0,0.0,0,0.0,0.0,0
9.938730239868164,0.0,0.0,0,0.0,0.0,0
9.95540738105774,0.0,0.0,0,0.0,0.0,0
9.972001791000366,0.0,0.0,0,0.0,0.0,0
9.988315105438232,0.0,0.0,0,0.0,0.0,0
10.00471019744873,0.0,0.0,0,0.0,0.0,0
10.020925760269165,0.0,0.0,0,0.0,0.0,0
10.037149667739868,0.0,0.0,0,0.0,0.0,0
10.053951263427734,0.0,0.0,0,0.0,0.0,0
10.071584463119507,0.0,0.0,0,0.0,0.0,0
10.08969497680664,0.0,0.0,0,0.0,0.0,0
10.106988430023193,0.0,0.0,0,0.0,0.0,0
10.124338865280151,0.0,0.0,0,0.0,0.0,0
10.142267227172852,0.0,0.0,0,0.0,0.0,0
10.15976357460022,0.0,0.0,0,0.0,0.0,0
10.178184032440186,0.0,0.0,0,0.0,0.0,0
10.195772171020508,0.0,0.0,0,0.0,0.0,0
10.213904857635498,0.0,0.0,0,0.0,0.0,0
10.231545686721802,0.0,0.0,0,0.0,0.0,0
10.252877473831177,0.0,0.0,0,0.0,0.0,0
10.274035692214966,0.0,0.0,0,0.0,0.0,0
10.295475721359253,0.0,0.0,0,0.0,0.0,0
10.320194005966187,0.0,0.0,0,0.0,0.0,0
10.34169888496399,0.0,0.0,0,0.0,0.0,0
10.359735488891602,0.0,0.0,0,0.0,0.0,0
10.377107381820679,0.0,0.0,0,0.0,0.0,0
10.395147562026978,0.0,0.0,0,0.0,0.0,0
10.412632942199707,0.0,0.0,0,0.0,0.0,0
10.430867433547974,0.0,0.0,0,0.0,0.0,0
10.451310634613037,0.0,0.0,0,0.0,0.0,0
10.473142385482788,0.0,0.0,0,0.0,0.0,0
10.49460744857788,0.0,0.0,0,0.0,0.0,0
10.516163110733032,0.0,0.0,0,0.0,0.0,0
10.534274816513062,0.0,0.0,0,0.0,0.0,0
10.551809549331665,0.0,0.0,0,0.0,0.0,0
10.573254346847534,0.0,0.0,0,0.0,0.0,0
10.594974994659424,0.0,0.0,0,0.0,0.0,0
10.616442203521729,0.0,0.0,0,0.0,0.0,0
10.638433694839478,0.0,0.0,0,0.0,0.0,0
10.656718254089355,0.0,0.0,0,0.0,0.0,0
10.677037715911865,0.0,0.0,0,0.0,0.0,0
10.694632291793823,0.0,0.0,0,0.0,0.0,0
10.711102962493896,0.0,0.0,0,0.0,0.0,0
10.727449417114258,0.0,0.0,0,0.0,0.0,0
10.743728637695312,0.0,0.0,0,0.0,0.0,0
10.760123491287231,0.0,0.0,0,0.0,0.0,0
10.776427745819092,0.0,0.0,0,0.0,0.0,0
10.793787717819214,0.0,0.0,0,0.0,0.0,0
10.811660289764404,0.0,0.0,0,0.0,0.0,0
10.829025506973267,0.0,0.0,0,0.0,0.0,0
10.85034465789795,0.0,0.0,0,0.0,0.0,0
10.871673345565796,0.04744055582171139,0.03200579028571298,0,-0.14101348118162063,-0.09513480244874735,0
10.88802695274353,0.047096554726578824,0.03449508457261443,0,-0.1399849708149822,-0.1025301035109962,0
10.904451131820679,0.047096554726578824,0.03720241244322561,0,-0.1399849708149822,-0.11057708731170754,0
10.921156883239746,0.047096554726578824,0.03995615411907416,0,-0.1399849708149822,-0.11876202674864927,0
10.937505960464478,0.047096554726578824,0.04265110235492686,0,-0.1399849708149822,-0.126772214592195,0
10.957010984420776,0.047096554726578824,0.04586627035363057,0,-0.1399849708149822,-0.13632865032463307,0
10.97552227973938,0.047096554726578824,0.04891763416924422,0,-0.1399849708149822,-0.14539821129686087,0
10.99406099319458,0.047096554726578824,0.05197351753405542,0,-0.1399849708149822,-0.15448120571376817,0
11.011991739273071,0.047096554726578824,0.05492918480796459,0,-0.1399849708149822,-0.16326632809647773,0
11.030102491378784,0.047096554726578824,0.05791452390486633,0,-0.1399849708149822,-0.17213964396382234,0
11.04769492149353,0.04651121614345339,0.0604271793734355,0,-0.26654374320525337,-0.2644869400099994,0
11.06622314453125,0.043669174364288105,0.06155384701466744,0,-0.39392358416843104,-0.3664603086834233,0
11.08403730392456,0.04279557646861126,0.06369797354915292,0,-0.5282308849429076,-0.47997965128105774,0
11.102441787719727,0.042480672900659495,0.06624545340440963,0,-0.5748019572227263,-0.5449485612239229,0
11.12003779411316,0.039829078002663006,0.06710741095473959,0,-0.6458987140379492,-0.6273849479690823,0
11.138345718383789,0.03968218606132079,0.06956202039049722,0,-0.675003703593519,-0.6881006501096713,0
11.15602421760559,0.03961165249310021,0.07197066123677232,0,-0.6892834077523162,-0.7,0
11.174611806869507,0.039544514138261114,0.07450300837641977,0,-0.7034070965450328,-0.7,0
11.192403793334961,0.039420317281705336,0.07688327039287632,0,-0.7313276756964192,-0.7,0
11.21068549156189,0.03926235896028946,0.07930073449368957,0,-0.7722056086672052,-0.7,0
11.228223323822021,0.03921897945103491,0.08168206237872716,0,-0.7853048203910252,-0.7,0
11.246828556060791,0.039113958092276586,0.08416608452276723,0,-0.8241711792731424,-0.7,0
11.264432191848755,0.039068511689755,0.08654593415822918,0,-0.8490474986254597,-0.7,0
11.282625198364258,0.0390377723161641,0.08901324109542007,0,-0.8853832364398257,-0.7,0
11.30017900466919,0.03907109281875631,0.09143369578109398,0,-0.9318155762167956,-0.7,0
11.31834077835083,0.03915444711239184,0.09397260808207289,0,-0.9646282517163031,-0.7,0
11.335887908935547,0.03923816224068911,0.09643264720764712,0,-0.9855478706889171,-0.7,0
11.353461503982544,0.03940819607295964,0.09895857038462542,0,-1.0160025420523051,-0.7,0
11.371543645858765,0.03940814952239998,0.10145258558189138,0,-1.0159932016857207,-0.7,0
11.388883829116821,0.03947561713784509,0.10388886667504134,0,-1.02568123975886,-0.7,0
11.406771183013916,0.03947561713784509,0.10636026684421933,0,-1.02568123975886,-0.7,0
11.424236059188843,0.03947561713784509,0.10877329552256382,0,-1.02568123975886,-0.7,0
11.442310810089111,0.03947561713784509,0.11127058733496704,0,-1.02568123975886,-0.7,0
11.459830045700073,0.03947561713784509,0.11369112656630816,0,-1.02568123975886,-0.7,0
11.47793459892273,0.03947561713784509,0.11619253600645077,0,-1.02568123975886,-0.7,0
11.49569845199585,0.03947561713784509,0.11864687272627675,0,-1.02568123975886,-0.7,0
11.513466358184814,0.03947561713784509,0.12110176944347528,0,-1.02568123975886,-0.7,0
11.531753063201904,0.03947561713784509,0.12362834582436101,0,-1.02568123975886,-0.7,0
11.549530982971191,0.039297240613614906,0.12596650107756416,0,-0.9970695472266667,-0.7,0
11.568255424499512,0.03917095897397367,0.12845782225198682,0,-0.9671497520936189,-0.7,0
11.58605694770813,0.03908446006609444,0.1308410931376294,0,-0.8941864047657863,-0.7,0
11.604450225830078,0.03918680109229587,0.1334252058125505,0,-0.8368920575373822,-0.7,0
11.622197151184082,0.04193300330640492,0.13767756371943382,0,-0.725501337396993,-0.7,0
11.640691041946411,0.042544875644327206,0.1407985581115079,0,-0.6438026066028765,-0.7,0
11.658482074737549,0.04339811796909444,0.14401284419588462,0,-0.5415867179360969,-0.7,0
11.677371978759766,0.044061480475060734,0.14732397167984176,0,-0.4636234346521074,-0.7,0
11.695013046264648,0.04473213300900663,0.1504882922233818,0,-0.38206109090863705,-0.7,0
11.713585615158081,0.04525306771871388,0.1537424830616636,0,-0.314437569010107,-0.7,0
11.73133635520935,0.045855865159394854,0.1569530759240189,0,-0.22769633651218704,-0.7,0
11.74986720085144,0.04618209138674464,0.16014408788463705,0,-0.17454151831787598,-0.7,0
11.767623901367188,0.04672733958869065,0.16337526861821364,0,-0.06669932495366881,-0.7,0
11.786136865615845,0.04700074837833717,0.16658474500236056,0,0.005756519330714752,-0.7,0
11.8037269115448,0.04726180398065758,0.16965105892322044,0,0.11517480632022944,-0.7,0
11.822113275527954,0.047336384439215076,0.1727420111771657,0,0.18729269975046378,-0.7,0
11.839812517166138,0.04732306901606681,0.17566556044079204,0,0.2768722288877252,-0.7,0
11.858091115951538,0.04518378241310536,0.1772726252851911,0,0.35183693684872674,-0.7,0
11.875736236572266,0.04516755992638442,0.180052346443816,0,0.3688479248933098,-0.7,0
11.89422059059143,0.045027955689001926,0.18288167825938828,0,0.4540557262628606,-0.7,0
11.912013292312622,0.04282936927712548,0.1842297020858537,0,0.4945876877239473,-0.7,0
11.930495023727417,0.042740989376066366,0.18694142034639696,0,0.5589312044055749,-0.7,0
11.948425531387329,0.04047231113279769,0.18812012519716917,0,0.6148918313239654,-0.7,0
11.966817617416382,0.03821922812520147,0.1892285350533609,0,0.7148877635316574,-0.7,0
11.985419273376465,0.036014242091563606,0.1902502793268546,0,0.7678261534626204,-0.6416874536796862,0
12.003731727600098,0.03409107914995614,0.19128140120417747,0,0.8593660940906154,-0.5316836313950714,0
12.0213303565979,0.032040956544050495,0.1920248968149712,0,0.9086554427721777,-0.44614120710149796,0
12.039671897888184,0.03270318201859907,0.1945216257713126,0,0.9537717498267116,-0.35784366911044463,0
12.057406425476074,0.03305398018321297,0.19678379320215167,0,0.975005542590898,-0.28458397402494684,0
12.075655698776245,0.03134706252291931,0.19776185649495953,0,1.031131329384856,-0.1850476109144773,0
12.093249559402466,0.0290896889586595,0.19819873212259934,0,1.0559325493541443,-0.10514412356881087,0
12.111739873886108,0.030223760276542607,0.20083513882669946,0,1.0922152732255126,-0.012690575645769253,0
12.129405498504639,0.026056077884307822,0.19994556850963235,0,1.1495565861578838,0.09279093506453873,0
12.147717237472534,0.032560027459600197,0.20593474578750479,0,1.1727413138233382,0.18186403651841065,0
12.165690183639526,0.05275795649317012,0.22137225889940967,0,1.205991635059556,0.2776775088318304,0
12.184147357940674,0.07083330611687129,0.2367933080442701,0,1.2277563376265648,0.3700495249022275,0
12.201742172241211,0.08195451126133635,0.24851294155451983,0,1.2523072471269607,0.46189946771392004,0
12.219747543334961,0.08813169682901159,0.25777320656797376,0,1.2877183760316229,0.5642966103431339,0
12.23765230178833,0.09860300061323796,0.2702351090191606,0,1.2993343620189028,0.6526911395928903,0
12.255370140075684,0.10001833512668626,0.27728669013363694,0,1.3270004034152298,0.7,0
12.273579120635986,0.10743536663109683,0.28858391879494455,0,1.3544637716364354,0.7,0
12.291386842727661,0.10831891696920833,0.29586524509511747,0,1.3844596099960733,0.7,0
12.310006380081177,0.11095259660562373,0.30467605393635455,0,1.409589862474992,0.7,0
12.327786445617676,0.11042593852962287,0.3112318905747054,0,1.4513961594935527,0.7,0
12.346115350723267,0.11354219971789137,0.32038551200204896,0,1.4743438562978164,0.7,0
12.363726139068604,0.11278229073601433,0.3268812142923124,0,1.4980840363937753,0.7,0
12.382058143615723,0.11642184265476233,0.33653480556482007,0,1.4999713192650754,0.7,0
12.39970326423645,0.11379989958872301,0.3419896850672404,0,1.522180730146907,0.7,0
12.417893171310425,0.11380033442715652,0.34923500724906076,0,1.522177085732985,0.7,0
